date,outlet,day_of_week,month,is_weekend,is_holiday,is_summer,is_monsoon,temperature,menu_item,units_sold
2022-10-03,Jayanagar,Monday,10,0,0,0,0,20.7,Butter Chicken,71
2022-10-03,Electronic City,Monday,10,0,0,0,0,22.5,Butter Chicken,79
2022-10-03,Marathahalli,Monday,10,0,0,0,0,23.9,Biryani,118
2022-10-03,Marathahalli,Monday,10,0,0,0,0,23.2,Cold Coffee,48
2022-10-03,Koramangala,Monday,10,0,0,0,0,23.5,Chicken Burger,57
2022-10-03,Koramangala,Monday,10,0,0,0,0,24.1,Cold Coffee,49
2022-10-03,Hebbal,Monday,10,0,0,0,0,20.8,Masala Dosa,73
2022-10-03,Banashankari,Monday,10,0,0,0,0,24.5,Cold Coffee,40
2022-10-03,MG Road,Monday,10,0,0,0,0,26.3,Veg Thali,147
2022-10-03,Yelahanka,Monday,10,0,0,0,0,23.1,Masala Dosa,65
2022-10-03,Banashankari,Monday,10,0,0,0,0,24.0,Veg Thali,94
2022-10-03,Indiranagar,Monday,10,0,0,0,0,27.0,Paneer Tikka,78
2022-10-03,Rajajinagar,Monday,10,0,0,0,0,22.3,Cold Coffee,36
2022-10-03,MG Road,Monday,10,0,0,0,0,23.7,Masala Dosa,107
2022-10-03,Koramangala,Monday,10,0,0,0,0,21.7,Paneer Tikka,77
2022-10-03,Indiranagar,Monday,10,0,0,0,0,23.5,Masala Dosa,95
2022-10-03,Rajajinagar,Monday,10,0,0,0,0,23.8,Masala Dosa,70
2022-10-03,Banashankari,Monday,10,0,0,0,0,23.7,Butter Chicken,73
2022-10-03,Whitefield,Monday,10,0,0,0,0,23.9,Masala Dosa,73
2022-10-03,Banashankari,Monday,10,0,0,0,0,23.6,Chicken Burger,47
2022-10-03,Electronic City,Monday,10,0,0,0,0,22.2,Biryani,97
2022-10-03,MG Road,Monday,10,0,0,0,0,21.1,Cold Coffee,65
2022-10-03,Whitefield,Monday,10,0,0,0,0,21.0,Veg Thali,93
2022-10-03,Electronic City,Monday,10,0,0,0,0,25.9,Paneer Tikka,63
2022-10-03,Rajajinagar,Monday,10,0,0,0,0,22.8,Veg Thali,91
2022-10-03,MG Road,Monday,10,0,0,0,0,20.7,Gulab Jamun,55
2022-10-03,Banashankari,Monday,10,0,0,0,0,25.2,Gulab Jamun,31
2022-10-03,Marathahalli,Monday,10,0,0,0,0,23.8,Gulab Jamun,33
2022-10-03,Indiranagar,Monday,10,0,0,0,0,22.3,Gulab Jamun,40
2022-10-03,Indiranagar,Monday,10,0,0,0,0,23.1,Biryani,139
2022-10-03,Koramangala,Monday,10,0,0,0,0,22.1,Gulab Jamun,42
2022-10-03,Electronic City,Monday,10,0,0,0,0,22.9,Veg Thali,90
2022-10-03,Whitefield,Monday,10,0,0,0,0,23.3,Butter Chicken,72
2022-10-04,Jayanagar,Tuesday,10,0,0,0,0,22.6,Paneer Tikka,65
2022-10-04,Rajajinagar,Tuesday,10,0,0,0,0,23.0,Gulab Jamun,32
2022-10-04,Yelahanka,Tuesday,10,0,0,0,0,22.6,Paneer Tikka,58
2022-10-04,Hebbal,Tuesday,10,0,0,0,0,20.2,Masala Dosa,77
2022-10-04,HSR Layout,Tuesday,10,0,0,0,0,24.9,Biryani,105
2022-10-04,Koramangala,Tuesday,10,0,0,0,0,25.1,Butter Chicken,96
2022-10-04,Whitefield,Tuesday,10,0,0,0,0,22.6,Chicken Burger,57
2022-10-04,Electronic City,Tuesday,10,0,0,0,0,25.1,Butter Chicken,83
2022-10-04,HSR Layout,Tuesday,10,0,0,0,0,23.8,Butter Chicken,87
2022-10-04,Yelahanka,Tuesday,10,0,0,0,0,25.0,Biryani,96
2022-10-04,MG Road,Tuesday,10,0,0,0,0,23.3,Cold Coffee,62
2022-10-04,Whitefield,Tuesday,10,0,0,0,0,24.6,Cold Coffee,43
2022-10-04,Marathahalli,Tuesday,10,0,0,0,0,23.7,Cold Coffee,55
2022-10-04,Hebbal,Tuesday,10,0,0,0,0,22.5,Veg Thali,102
2022-10-04,Electronic City,Tuesday,10,0,0,0,0,23.0,Paneer Tikka,66
2022-10-04,Rajajinagar,Tuesday,10,0,0,0,0,21.1,Masala Dosa,70
2022-10-04,Yelahanka,Tuesday,10,0,0,0,0,22.3,Butter Chicken,65
2022-10-04,Marathahalli,Tuesday,10,0,0,0,0,22.0,Masala Dosa,83
2022-10-04,Whitefield,Tuesday,10,0,0,0,0,28.1,Gulab Jamun,33
2022-10-04,Banashankari,Tuesday,10,0,0,0,0,23.5,Veg Thali,93
2022-10-04,Whitefield,Tuesday,10,0,0,0,0,19.5,Veg Thali,103
2022-10-04,Rajajinagar,Tuesday,10,0,0,0,0,22.5,Cold Coffee,44
2022-10-04,Koramangala,Tuesday,10,0,0,0,0,21.9,Biryani,158
2022-10-04,MG Road,Tuesday,10,0,0,0,0,22.8,Veg Thali,132
2022-10-04,Jayanagar,Tuesday,10,0,0,0,0,24.6,Gulab Jamun,30
2022-10-04,Whitefield,Tuesday,10,0,0,0,0,23.1,Butter Chicken,92
2022-10-04,Whitefield,Tuesday,10,0,0,0,0,24.6,Masala Dosa,86
2022-10-04,Indiranagar,Tuesday,10,0,0,0,0,25.2,Biryani,114
2022-10-04,Indiranagar,Tuesday,10,0,0,0,0,25.0,Cold Coffee,48
2022-10-04,Marathahalli,Tuesday,10,0,0,0,0,23.2,Chicken Burger,70
2022-10-04,Jayanagar,Tuesday,10,0,0,0,0,24.2,Masala Dosa,68
2022-10-04,Indiranagar,Tuesday,10,0,0,0,0,24.6,Chicken Burger,62
2022-10-04,Jayanagar,Tuesday,10,0,0,0,0,23.2,Chicken Burger,66
2022-10-04,Indiranagar,Tuesday,10,0,0,0,0,25.2,Biryani,114
2022-10-04,MG Road,Tuesday,10,0,0,0,0,22.3,Chicken Burger,83
2022-10-04,Rajajinagar,Tuesday,10,0,0,0,0,23.1,Biryani,113
2022-10-04,Koramangala,Tuesday,10,0,0,0,0,23.3,Cold Coffee,51
2022-10-04,Rajajinagar,Tuesday,10,0,0,0,0,25.9,Paneer Tikka,76
2022-10-04,Electronic City,Tuesday,10,0,0,0,0,24.9,Chicken Burger,57
2022-10-04,Banashankari,Tuesday,10,0,0,0,0,25.4,Cold Coffee,42
2022-10-04,Indiranagar,Tuesday,10,0,0,0,0,23.0,Paneer Tikka,74
2022-10-04,Banashankari,Tuesday,10,0,0,0,0,22.6,Butter Chicken,67
2022-10-04,Electronic City,Tuesday,10,0,0,0,0,23.0,Gulab Jamun,32
2022-10-04,Koramangala,Tuesday,10,0,0,0,0,24.9,Chicken Burger,63
2022-10-04,Yelahanka,Tuesday,10,0,0,0,0,22.2,Cold Coffee,31
2022-10-04,Yelahanka,Tuesday,10,0,0,0,0,23.8,Chicken Burger,56
2022-10-04,Marathahalli,Tuesday,10,0,0,0,0,23.7,Paneer Tikka,84
2022-10-04,Koramangala,Tuesday,10,0,0,0,0,22.1,Gulab Jamun,43
2022-10-04,HSR Layout,Tuesday,10,0,0,0,0,23.8,Veg Thali,95
2022-10-04,MG Road,Tuesday,10,0,0,0,0,23.7,Paneer Tikka,96
2022-10-04,Whitefield,Tuesday,10,0,0,0,0,21.6,Paneer Tikka,67
2022-10-04,Marathahalli,Tuesday,10,0,0,0,0,23.7,Biryani,127
2022-10-04,Yelahanka,Tuesday,10,0,0,0,0,25.3,Gulab Jamun,23
2022-10-04,Electronic City,Tuesday,10,0,0,0,0,23.3,Cold Coffee,40
2022-10-04,Rajajinagar,Tuesday,10,0,0,0,0,22.5,Cold Coffee,44
2022-10-04,Jayanagar,Tuesday,10,0,0,0,0,23.0,Biryani,120
2022-10-05,Banashankari,Wednesday,10,0,1,0,0,22.3,Butter Chicken,127
2022-10-05,MG Road,Wednesday,10,0,1,0,0,23.5,Butter Chicken,209
2022-10-05,Banashankari,Wednesday,10,0,1,0,0,21.1,Veg Thali,152
2022-10-05,Jayanagar,Wednesday,10,0,1,0,0,22.3,Paneer Tikka,105
2022-10-05,MG Road,Wednesday,10,0,1,0,0,24.9,Veg Thali,244
2022-10-05,Hebbal,Wednesday,10,0,1,0,0,23.5,Masala Dosa,122
2022-10-05,Marathahalli,Wednesday,10,0,1,0,0,22.7,Veg Thali,109
2022-10-05,MG Road,Wednesday,10,0,1,0,0,25.0,Biryani,274
2022-10-05,Electronic City,Wednesday,10,0,0,0,0,23.1,Cold Coffee,65
2022-10-05,Indiranagar,Wednesday,10,0,1,0,0,22.8,Biryani,228
2022-10-05,Indiranagar,Wednesday,10,0,1,0,0,22.1,Paneer Tikka,124
2022-10-05,Marathahalli,Wednesday,10,0,1,0,0,19.7,Butter Chicken,168
2022-10-05,Electronic City,Wednesday,10,0,1,0,0,23.3,Veg Thali,138
2022-10-05,Yelahanka,Wednesday,10,0,1,0,0,22.2,Chicken Burger,78
2022-10-05,Hebbal,Wednesday,10,0,1,0,0,24.0,Paneer Tikka,133
2022-10-05,Electronic City,Wednesday,10,0,1,0,0,22.1,Paneer Tikka,92
2022-10-05,HSR Layout,Wednesday,10,0,1,0,0,20.8,Gulab Jamun,65
2022-10-05,Yelahanka,Wednesday,10,0,1,0,0,23.5,Biryani,136
2022-10-05,Whitefield,Wednesday,10,0,1,0,0,24.8,Chicken Burger,103
2022-10-05,Banashankari,Wednesday,10,0,1,0,0,23.0,Masala Dosa,114
2022-10-05,Marathahalli,Wednesday,10,0,1,0,0,24.2,Gulab Jamun,59
2022-10-05,Jayanagar,Wednesday,10,0,1,0,0,21.2,Veg Thali,154
2022-10-05,Indiranagar,Wednesday,10,0,1,0,0,23.1,Cold Coffee,84
2022-10-05,HSR Layout,Wednesday,10,0,1,0,0,23.5,Biryani,178
2022-10-05,Whitefield,Wednesday,10,0,1,0,0,21.4,Cold Coffee,68
2022-10-05,Rajajinagar,Wednesday,10,0,1,0,0,21.5,Cold Coffee,63
2022-10-05,HSR Layout,Wednesday,10,0,0,0,0,24.9,Paneer Tikka,107
2022-10-05,Yelahanka,Wednesday,10,0,1,0,0,21.4,Paneer Tikka,87
2022-10-05,Marathahalli,Wednesday,10,0,1,0,0,22.9,Cold Coffee,70
2022-10-05,Marathahalli,Wednesday,10,0,1,0,0,21.6,Biryani,193
2022-10-05,Rajajinagar,Wednesday,10,0,1,0,0,22.4,Butter Chicken,157
2022-10-05,Marathahalli,Wednesday,10,0,1,0,0,22.9,Chicken Burger,117
2022-10-05,Indiranagar,Wednesday,10,0,1,0,0,21.8,Gulab Jamun,59
2022-10-05,Jayanagar,Wednesday,10,0,1,0,0,24.2,Cold Coffee,66
2022-10-05,Yelahanka,Wednesday,10,0,1,0,0,23.6,Butter Chicken,106
2022-10-05,Rajajinagar,Wednesday,10,0,1,0,0,23.8,Masala Dosa,125
2022-10-05,Rajajinagar,Wednesday,10,0,1,0,0,22.2,Chicken Burger,101
2022-10-05,Rajajinagar,Wednesday,10,0,1,0,0,23.5,Veg Thali,152
2022-10-05,Whitefield,Wednesday,10,0,1,0,0,22.9,Butter Chicken,138
2022-10-05,Koramangala,Wednesday,10,0,1,0,0,23.5,Veg Thali,228
2022-10-05,Hebbal,Wednesday,10,0,1,0,0,22.0,Biryani,175
2022-10-05,Banashankari,Wednesday,10,0,1,0,0,23.8,Gulab Jamun,48
2022-10-05,Jayanagar,Wednesday,10,0,1,0,0,24.1,Butter Chicken,126
2022-10-05,Rajajinagar,Wednesday,10,0,1,0,0,24.8,Biryani,171
2022-10-05,Marathahalli,Wednesday,10,0,1,0,0,24.5,Paneer Tikka,124
2022-10-05,Jayanagar,Wednesday,10,0,0,0,0,22.7,Chicken Burger,93
2022-10-05,Whitefield,Wednesday,10,0,1,0,0,23.4,Paneer Tikka,121
2022-10-05,MG Road,Wednesday,10,0,1,0,0,21.5,Cold Coffee,113
2022-10-06,MG Road,Thursday,10,0,0,0,0,25.3,Butter Chicken,123
2022-10-06,Banashankari,Thursday,10,0,0,0,0,24.4,Masala Dosa,67
2022-10-06,Indiranagar,Thursday,10,0,0,0,0,21.7,Biryani,132
2022-10-06,Hebbal,Thursday,10,0,0,0,0,23.8,Butter Chicken,103
2022-10-06,Marathahalli,Thursday,10,0,0,0,0,22.9,Butter Chicken,97
2022-10-06,Banashankari,Thursday,10,0,0,0,0,23.2,Chicken Burger,49
2022-10-06,Electronic City,Thursday,10,0,0,0,0,22.3,Veg Thali,76
2022-10-06,MG Road,Thursday,10,0,0,0,0,24.5,Cold Coffee,66
2022-10-06,Yelahanka,Thursday,10,0,0,0,0,21.9,Biryani,77
2022-10-06,Electronic City,Thursday,10,0,0,0,0,24.5,Masala Dosa,67
2022-10-06,MG Road,Thursday,10,0,0,0,0,24.6,Chicken Burger,77
2022-10-06,Hebbal,Thursday,10,0,0,0,0,22.0,Paneer Tikka,74
2022-10-06,Yelahanka,Thursday,10,0,0,0,0,23.2,Masala Dosa,63
2022-10-06,Hebbal,Thursday,10,0,0,0,0,21.8,Cold Coffee,42
2022-10-06,Rajajinagar,Thursday,10,0,0,0,0,23.0,Masala Dosa,69
2022-10-06,Yelahanka,Thursday,10,0,0,0,0,21.1,Veg Thali,90
2022-10-06,Banashankari,Thursday,10,0,0,0,0,20.4,Biryani,102
2022-10-06,Indiranagar,Thursday,10,0,0,0,0,20.9,Veg Thali,123
2022-10-06,Marathahalli,Thursday,10,0,0,0,0,22.9,Masala Dosa,87
2022-10-06,HSR Layout,Thursday,10,0,0,0,0,22.2,Butter Chicken,76
2022-10-06,Marathahalli,Thursday,10,0,0,0,0,22.0,Gulab Jamun,37
2022-10-06,MG Road,Thursday,10,0,0,0,0,22.8,Masala Dosa,125
2022-10-06,Rajajinagar,Thursday,10,0,0,0,0,22.6,Chicken Burger,55
2022-10-06,Whitefield,Thursday,10,0,0,0,0,25.9,Chicken Burger,50
2022-10-06,Marathahalli,Thursday,10,0,0,0,0,20.3,Chicken Burger,61
2022-10-06,Marathahalli,Thursday,10,0,0,0,0,22.9,Butter Chicken,97
2022-10-06,Hebbal,Thursday,10,0,0,0,0,25.3,Veg Thali,102
2022-10-06,Banashankari,Thursday,10,0,0,0,0,22.4,Butter Chicken,80
2022-10-06,HSR Layout,Thursday,10,0,0,0,0,25.2,Masala Dosa,71
2022-10-06,Indiranagar,Thursday,10,0,0,0,0,24.5,Butter Chicken,88
2022-10-06,Whitefield,Thursday,10,0,0,0,0,23.0,Gulab Jamun,25
2022-10-06,Banashankari,Thursday,10,0,0,0,0,24.8,Veg Thali,96
2022-10-06,Jayanagar,Thursday,10,0,0,0,0,22.0,Masala Dosa,62
2022-10-06,Koramangala,Thursday,10,0,0,0,0,23.4,Biryani,128
2022-10-06,Electronic City,Thursday,10,0,0,0,0,23.2,Paneer Tikka,62
2022-10-06,Whitefield,Thursday,10,0,0,0,0,23.0,Masala Dosa,79
2022-10-06,Marathahalli,Thursday,10,0,0,0,0,22.1,Paneer Tikka,86
2022-10-06,Indiranagar,Thursday,10,0,0,0,0,24.5,Paneer Tikka,65
2022-10-06,MG Road,Thursday,10,0,0,0,0,23.1,Paneer Tikka,102
2022-10-06,Koramangala,Thursday,10,0,0,0,0,26.7,Chicken Burger,82
2022-10-06,Jayanagar,Thursday,10,0,0,0,0,23.4,Gulab Jamun,37
2022-10-06,Whitefield,Thursday,10,0,0,0,0,24.2,Butter Chicken,91
2022-10-06,Rajajinagar,Thursday,10,0,0,0,0,21.9,Gulab Jamun,34
2022-10-06,Whitefield,Thursday,10,0,0,0,0,23.7,Cold Coffee,52
2022-10-06,Rajajinagar,Thursday,10,0,0,0,0,24.0,Biryani,89
2022-10-06,Rajajinagar,Thursday,10,0,0,0,0,24.9,Paneer Tikka,58
2022-10-06,Indiranagar,Thursday,10,0,0,0,0,25.3,Masala Dosa,81
2022-10-06,HSR Layout,Thursday,10,0,0,0,0,24.9,Veg Thali,94
2022-10-07,Marathahalli,Friday,10,0,0,0,0,20.7,Biryani,105
2022-10-07,Electronic City,Friday,10,0,0,0,0,25.8,Biryani,99
2022-10-07,Marathahalli,Friday,10,0,0,0,0,26.8,Masala Dosa,91
2022-10-07,Electronic City,Friday,10,0,0,0,0,23.6,Masala Dosa,68
2022-10-07,Rajajinagar,Friday,10,0,0,0,0,24.2,Paneer Tikka,58
2022-10-07,HSR Layout,Friday,10,0,0,0,0,22.4,Paneer Tikka,67
2022-10-07,Indiranagar,Friday,10,0,0,0,0,22.8,Paneer Tikka,82
2022-10-07,Whitefield,Friday,10,0,0,0,0,20.5,Gulab Jamun,25
2022-10-07,Jayanagar,Friday,10,0,0,0,0,24.3,Cold Coffee,43
2022-10-07,MG Road,Friday,10,0,0,0,0,21.3,Paneer Tikka,92
2022-10-07,Jayanagar,Friday,10,0,0,0,0,23.4,Chicken Burger,50
2022-10-07,Jayanagar,Friday,10,0,0,0,0,24.3,Paneer Tikka,71
2022-10-07,Marathahalli,Friday,10,0,0,0,0,23.9,Gulab Jamun,39
2022-10-07,HSR Layout,Friday,10,0,0,0,0,23.9,Gulab Jamun,39
2022-10-07,MG Road,Friday,10,0,0,0,0,22.3,Veg Thali,145
2022-10-07,HSR Layout,Friday,10,0,0,0,0,24.9,Chicken Burger,70
2022-10-07,MG Road,Friday,10,0,0,0,0,19.9,Cold Coffee,68
2022-10-07,Yelahanka,Friday,10,0,0,0,0,21.9,Chicken Burger,46
2022-10-07,Hebbal,Friday,10,0,0,0,0,24.4,Gulab Jamun,30
2022-10-07,Koramangala,Friday,10,0,0,0,0,21.4,Masala Dosa,101
2022-10-07,Hebbal,Friday,10,0,0,0,0,22.6,Paneer Tikka,63
2022-10-07,Electronic City,Friday,10,0,0,0,0,20.7,Chicken Burger,52
2022-10-07,Indiranagar,Friday,10,0,0,0,0,22.4,Butter Chicken,98
2022-10-07,MG Road,Friday,10,0,0,0,0,23.5,Gulab Jamun,43
2022-10-07,Indiranagar,Friday,10,0,0,0,0,22.4,Chicken Burger,67
2022-10-07,Yelahanka,Friday,10,0,0,0,0,22.8,Veg Thali,84
2022-10-07,Rajajinagar,Friday,10,0,0,0,0,24.7,Biryani,116
2022-10-07,Indiranagar,Friday,10,0,0,0,0,23.2,Masala Dosa,82
2022-10-07,Yelahanka,Friday,10,0,0,0,0,23.0,Paneer Tikka,52
2022-10-07,Indiranagar,Friday,10,0,0,0,0,20.8,Biryani,123
2022-10-07,MG Road,Friday,10,0,0,0,0,20.5,Butter Chicken,125
2022-10-07,MG Road,Friday,10,0,0,0,0,25.1,Masala Dosa,125
2022-10-07,Hebbal,Friday,10,0,0,0,0,23.0,Biryani,103
2022-10-07,Yelahanka,Friday,10,0,0,0,0,25.2,Biryani,88
2022-10-07,Electronic City,Friday,10,0,0,0,0,22.6,Butter Chicken,83
2022-10-07,Yelahanka,Friday,10,0,0,0,0,24.3,Gulab Jamun,26
2022-10-07,Whitefield,Friday,10,0,0,0,0,21.8,Cold Coffee,43
2022-10-07,Rajajinagar,Friday,10,0,0,0,0,22.3,Gulab Jamun,32
2022-10-07,MG Road,Friday,10,0,0,0,0,25.7,Chicken Burger,92
2022-10-07,Hebbal,Friday,10,0,0,0,0,22.0,Cold Coffee,41
2022-10-07,Electronic City,Friday,10,0,0,0,0,25.8,Cold Coffee,42
2022-10-07,Marathahalli,Friday,10,0,0,0,0,23.5,Butter Chicken,98
2022-10-07,Jayanagar,Friday,10,0,0,0,0,21.1,Masala Dosa,64
2022-10-07,Indiranagar,Friday,10,0,0,0,0,22.4,Butter Chicken,98
2022-10-07,Indiranagar,Friday,10,0,0,0,0,21.8,Gulab Jamun,41
2022-10-07,Electronic City,Friday,10,0,0,0,0,19.7,Gulab Jamun,32
2022-10-07,HSR Layout,Friday,10,0,0,0,0,23.0,Veg Thali,102
2022-10-07,Yelahanka,Friday,10,0,0,0,0,20.8,Butter Chicken,76
2022-10-07,Koramangala,Friday,10,0,0,0,0,24.3,Paneer Tikka,81
2022-10-07,Rajajinagar,Friday,10,0,0,0,0,24.8,Masala Dosa,63
2022-10-07,Marathahalli,Friday,10,0,0,0,0,23.0,Paneer Tikka,85
2022-10-07,Marathahalli,Friday,10,0,0,0,0,24.3,Veg Thali,113
2022-10-07,Banashankari,Friday,10,0,0,0,0,21.9,Cold Coffee,42
2022-10-07,HSR Layout,Friday,10,0,0,0,0,22.6,Cold Coffee,45
2022-10-07,Rajajinagar,Friday,10,0,0,0,0,25.1,Butter Chicken,86
2022-10-07,Whitefield,Friday,10,0,0,0,0,22.8,Butter Chicken,100
2022-10-07,Banashankari,Friday,10,0,0,0,0,23.2,Masala Dosa,73
2022-10-07,Jayanagar,Friday,10,0,0,0,0,26.2,Butter Chicken,83
2022-10-07,Banashankari,Friday,10,0,0,0,0,22.2,Gulab Jamun,32
2022-10-07,Banashankari,Friday,10,0,0,0,0,21.1,Butter Chicken,85
2022-10-07,Koramangala,Friday,10,0,0,0,0,25.2,Cold Coffee,63
2022-10-08,Indiranagar,Saturday,10,1,0,0,0,24.0,Cold Coffee,73
2022-10-08,HSR Layout,Saturday,10,1,0,0,0,23.6,Veg Thali,121
2022-10-08,HSR Layout,Saturday,10,1,0,0,0,23.0,Biryani,172
2022-10-08,Jayanagar,Saturday,10,1,0,0,0,21.8,Butter Chicken,99
2022-10-08,Indiranagar,Saturday,10,1,0,0,0,26.0,Masala Dosa,108
2022-10-08,Rajajinagar,Saturday,10,1,0,0,0,23.0,Butter Chicken,118
2022-10-08,HSR Layout,Saturday,10,1,0,0,0,25.8,Butter Chicken,123
2022-10-08,Marathahalli,Saturday,10,1,0,0,0,22.0,Veg Thali,136
2022-10-08,Banashankari,Saturday,10,1,0,0,0,23.2,Cold Coffee,57
2022-10-08,HSR Layout,Saturday,10,1,0,0,0,23.5,Chicken Burger,97
2022-10-08,Rajajinagar,Saturday,10,1,0,0,0,23.1,Cold Coffee,52
2022-10-08,Banashankari,Saturday,10,1,0,0,0,23.3,Chicken Burger,70
2022-10-08,Hebbal,Saturday,10,1,0,0,0,24.5,Butter Chicken,131
2022-10-08,Electronic City,Saturday,10,1,0,0,0,21.1,Masala Dosa,81
2022-10-08,Marathahalli,Saturday,10,1,0,0,0,21.9,Gulab Jamun,46
2022-10-08,Koramangala,Saturday,10,1,0,0,0,21.0,Biryani,193
2022-10-08,Koramangala,Saturday,10,1,0,0,0,24.4,Gulab Jamun,44
2022-10-08,HSR Layout,Saturday,10,1,0,0,0,24.6,Masala Dosa,103
2022-10-08,Hebbal,Saturday,10,1,0,0,0,23.1,Masala Dosa,104
2022-10-08,Yelahanka,Saturday,10,1,0,0,0,23.0,Butter Chicken,96
2022-10-08,Yelahanka,Saturday,10,1,0,0,0,22.7,Veg Thali,113
2022-10-08,Indiranagar,Saturday,10,1,0,0,0,23.6,Biryani,209
2022-10-08,Banashankari,Saturday,10,1,0,0,0,23.3,Veg Thali,115
2022-10-08,Koramangala,Saturday,10,1,0,0,0,25.8,Chicken Burger,101
2022-10-08,Yelahanka,Saturday,10,1,0,0,0,24.2,Biryani,144
2022-10-08,Electronic City,Saturday,10,1,0,0,0,22.0,Paneer Tikka,83
2022-10-08,HSR Layout,Saturday,10,1,0,0,0,22.7,Gulab Jamun,39
2022-10-08,Indiranagar,Saturday,10,1,0,0,0,20.8,Veg Thali,159
2022-10-08,Hebbal,Saturday,10,1,0,0,0,20.6,Paneer Tikka,118
2022-10-08,MG Road,Saturday,10,1,0,0,0,21.4,Biryani,261
2022-10-08,Marathahalli,Saturday,10,1,0,0,0,22.6,Biryani,191
2022-10-08,Marathahalli,Saturday,10,1,0,0,0,18.0,Chicken Burger,68
2022-10-08,Jayanagar,Saturday,10,1,0,0,0,22.3,Cold Coffee,51
2022-10-08,MG Road,Saturday,10,1,0,0,0,21.8,Cold Coffee,76
2022-10-08,Electronic City,Saturday,10,1,0,0,0,26.0,Gulab Jamun,35
2022-10-08,Rajajinagar,Saturday,10,1,0,0,0,23.2,Chicken Burger,85
2022-10-08,MG Road,Saturday,10,1,0,0,0,25.8,Paneer Tikka,127
2022-10-08,Whitefield,Saturday,10,1,0,0,0,24.0,Butter Chicken,138
2022-10-08,Hebbal,Saturday,10,1,0,0,0,24.3,Chicken Burger,70
2022-10-08,Whitefield,Saturday,10,1,0,0,0,22.9,Veg Thali,144
2022-10-08,Yelahanka,Saturday,10,1,0,0,0,22.8,Gulab Jamun,37
2022-10-08,Hebbal,Saturday,10,1,0,0,0,22.1,Biryani,194
2022-10-08,Banashankari,Saturday,10,1,0,0,0,22.5,Butter Chicken,106
2022-10-08,Whitefield,Saturday,10,1,0,0,0,24.0,Masala Dosa,93
2022-10-08,Indiranagar,Saturday,10,1,0,0,0,20.7,Paneer Tikka,79
2022-10-08,Koramangala,Saturday,10,1,0,0,0,23.7,Butter Chicken,138
2022-10-08,Yelahanka,Saturday,10,1,0,0,0,23.9,Chicken Burger,64
2022-10-08,Jayanagar,Saturday,10,1,0,0,0,25.0,Biryani,120
2022-10-08,Koramangala,Saturday,10,1,0,0,0,21.4,Veg Thali,153
2022-10-08,Yelahanka,Saturday,10,1,0,0,0,24.1,Paneer Tikka,85
2022-10-08,Indiranagar,Saturday,10,1,0,0,0,21.6,Gulab Jamun,42
2022-10-08,Rajajinagar,Saturday,10,1,0,0,0,24.7,Veg Thali,87
2022-10-08,Jayanagar,Saturday,10,1,0,0,0,24.6,Paneer Tikka,79
2022-10-08,Whitefield,Saturday,10,1,0,0,0,23.5,Chicken Burger,88
2022-10-08,Marathahalli,Saturday,10,1,0,0,0,23.9,Cold Coffee,64
2022-10-08,Jayanagar,Saturday,10,1,0,0,0,23.5,Masala Dosa,88
2022-10-08,Marathahalli,Saturday,10,1,0,0,0,21.5,Paneer Tikka,113
2022-10-08,Whitefield,Saturday,10,1,0,0,0,22.5,Cold Coffee,56
2022-10-08,Whitefield,Saturday,10,1,0,0,0,24.1,Paneer Tikka,99
2022-10-09,Marathahalli,Sunday,10,1,0,0,0,23.2,Gulab Jamun,48
2022-10-09,Indiranagar,Sunday,10,1,0,0,0,21.3,Biryani,164
2022-10-09,Electronic City,Sunday,10,1,0,0,0,20.2,Gulab Jamun,34
2022-10-09,Banashankari,Sunday,10,1,0,0,0,22.6,Butter Chicken,126
2022-10-09,Jayanagar,Sunday,10,1,0,0,0,22.8,Veg Thali,115
2022-10-09,Whitefield,Sunday,10,1,0,0,0,24.6,Chicken Burger,90
2022-10-09,Yelahanka,Sunday,10,1,0,0,0,22.4,Gulab Jamun,32
2022-10-09,Marathahalli,Sunday,10,1,0,0,0,24.5,Veg Thali,125
2022-10-09,Marathahalli,Sunday,10,1,0,0,0,23.7,Chicken Burger,102
2022-10-09,Yelahanka,Sunday,10,1,0,0,0,22.7,Masala Dosa,75
2022-10-09,MG Road,Sunday,10,1,0,0,0,20.9,Biryani,243
2022-10-09,Yelahanka,Sunday,10,1,0,0,0,22.1,Chicken Burger,67
2022-10-09,Hebbal,Sunday,10,1,0,0,0,23.0,Cold Coffee,56
2022-10-09,Banashankari,Sunday,10,1,0,0,0,27.4,Gulab Jamun,28
2022-10-09,Electronic City,Sunday,10,1,0,0,0,25.4,Butter Chicken,103
2022-10-09,MG Road,Sunday,10,1,0,0,0,21.5,Chicken Burger,141
2022-10-09,Jayanagar,Sunday,10,1,0,0,0,23.5,Cold Coffee,52
2022-10-09,MG Road,Sunday,10,1,0,0,0,22.2,Veg Thali,143
2022-10-09,Hebbal,Sunday,10,1,0,0,0,24.4,Masala Dosa,98
2022-10-09,Marathahalli,Sunday,10,1,0,0,0,23.3,Biryani,181
2022-10-09,Koramangala,Sunday,10,1,0,0,0,23.5,Cold Coffee,82
2022-10-09,Whitefield,Sunday,10,1,0,0,0,23.2,Masala Dosa,97
2022-10-09,Koramangala,Sunday,10,1,0,0,0,21.1,Gulab Jamun,49
2022-10-09,Hebbal,Sunday,10,1,0,0,0,23.8,Butter Chicken,120
